,state,product,square_ft,has_fire_alarm,has_burglar_alarm,portable_electronics,coast,fire_housing_proximity,previous_policies,user_age,card_type,label,number_of_na,grouped_postal_code,median_household_income
-8.80578e+18_1.26132e+18,TX,ho4,1341.5273895881871,True,False,True,9,-1,1,15.699086735796904,credit,True,1,generall_postal_code,98275.08762175681
-8.88458e+18_-5.68322e+18,NY,ho4,846.8619578121708,True,False,False,1,2,-1,29.553062373046277,credit,True,1,generall_postal_code,94500.74056203497
-8.97053e+18_6.68562e+18,NY,ho4,1627.3925931507288,True,False,False,2,-1,-2,2.3250121983619927,credit,True,2,generall_postal_code,138292.1418181434
-8.93409e+18_-2.82461e+18,TX,ho4,784.0681843524442,True,False,True,11,2,0,31.41358956907097,debit,True,1,generall_postal_code,28327.13703597636
-9.21174e+18_8.20929e+17,NY,ho4,548.5282304434874,True,False,False,10,5,1,15.587568347647643,debit,True,1,generall_postal_code,-6443.687869192494
-9.13651e+18_-8.85515e+18,TX,ho4,829.5991786040993,False,False,True,9,1,-1,36.412202850858336,debit,True,2,generall_postal_code,109782.60912904554
-9.01961e+18_-1.15566e+17,IL,ho4,1158.4911191029935,True,False,True,7,0,-1,38.344839706767566,debit,True,1,generall_postal_code,111632.24267825476
-8.82172e+18_8.65901e+18,CA,ho4,1045.6435872331283,False,False,False,4,0,-1,23.603309046468603,debit,True,0,generall_postal_code,108337.93010109031
-9.11751e+18_4.22992e+18,MI,ho4,1425.915929729111,True,False,True,11,2,0,33.56023263247972,debit,True,2,generall_postal_code,-9576.144423754005
-8.87397e+18_-9.00296e+18,CA,ho4,1095.6876439256216,True,True,False,3,1,1,28.57757601273096,credit,True,1,generall_postal_code,153983.10415799846
-9.00417e+18_6.28579e+18,CA,ho4,466.40937114112864,True,False,False,7,1,-2,50.71696822733807,credit,True,0,generall_postal_code,83015.75936057745
-9.0313e+18_4.59141e+18,TX,ho4,1485.3996165058402,True,False,True,9,2,1,24.576534033982107,debit,True,0,generall_postal_code,69269.2917578709
-8.99127e+18_-3.13085e+18,NY,ho4,492.8486401806137,True,False,False,4,2,-1,39.48946342870639,credit,True,1,generall_postal_code,68148.86467058896
-8.84153e+18_8.43075e+18,TX,ho4,285.05823650576417,True,True,True,10,2,0,47.44217130744761,debit,True,1,generall_postal_code,63098.178174302266
-8.80391e+18_-7.65575e+18,NJ,ho4,309.96443756495717,True,False,True,9,2,-2,29.582349566453413,debit,True,2,generall_postal_code,44285.52152190219
-8.99091e+18_-4.06516e+18,TX,ho4,1140.3565057982923,False,False,True,9,-1,-1,56.85647124367711,debit,True,2,generall_postal_code,36549.543240717845
-8.98131e+18_-8.95658e+18,NY,ho4,1616.5105877589758,True,False,False,6,-1,1,2.680137921239158,debit,True,1,generall_postal_code,45352.825421571004
-8.81352e+18_7.75919e+18,CA,ho4,866.1923616043148,False,False,False,11,2,0,39.39119991569012,debit,True,2,generall_postal_code,142292.36087794264
-8.87136e+18_7.29456e+18,CA,ho4,1713.5580643258447,False,False,False,5,2,-1,16.584278287765905,debit,True,1,generall_postal_code,53663.567377153915
-9.08563e+18_-2.8318e+17,NY,ho4,-80.22756988707624,False,False,False,2,2,-1,24.962119816811533,credit,True,-1,generall_postal_code,45591.10990153264
-9.14573e+18_-5.90068e+18,CA,ho4,946.4996320082146,True,False,False,-1,2,0,17.328200952771013,debit,True,0,generall_postal_code,162804.65455408403
-8.87693e+18_1.24372e+18,MD,ho4,948.7289871287369,True,False,False,12,0,1,26.490246582122953,debit,True,0,generall_postal_code,62495.2442276284
-9.17039e+18_-6.64849e+18,OH,ho4,794.7121594852088,False,False,True,12,2,0,40.64954413076242,debit,True,2,generall_postal_code,34715.77221427218
-9.02355e+18_-3.2774e+18,CA,ho4,1148.151060931018,True,False,False,2,2,-2,31.006541317320583,debit,True,0,generall_postal_code,89081.58749297385
-8.91221e+18_5.87896e+18,OH,ho4,1085.7185080770828,False,False,True,10,3,1,27.13129881430529,debit,True,1,generall_postal_code,53202.73482252938
-9.04097e+18_-3.82963e+18,IL,ho4,659.2265073888352,False,False,True,2,1,-1,34.962036264060806,debit,True,1,generall_postal_code,1691.6179091255726
-8.83265e+18_5.06817e+18,TX,ho4,1514.9191032537078,True,False,True,9,2,-2,30.051756044541843,debit,True,0,generall_postal_code,112565.0608072753
-8.94203e+18_-1.23748e+18,GA,ho4,692.7826297770371,False,False,True,10,1,-2,28.000526945904895,debit,True,2,generall_postal_code,2992.546404036453
-8.90436e+18_-6.85083e+18,GA,ho4,803.359655130458,True,True,True,11,2,-1,41.17515126268851,debit,True,-1,generall_postal_code,25566.111819680304
-9.12124e+18_-3.36306e+18,NY,ho4,1304.8622955143128,True,False,False,9,-1,-1,36.4400887506746,credit,True,1,generall_postal_code,60485.788576989864
-8.94094e+18_-3.57109e+18,PA,ho4,2470.5338353979414,True,False,True,10,3,1,12.75978563067535,debit,True,3,generall_postal_code,91396.63584314138
-8.89195e+18_-2.65476e+18,CA,ho4,598.4791552181093,False,False,False,1,1,1,12.430566892858273,credit,True,-1,generall_postal_code,209085.11610926277
-9.08703e+18_-7.71693e+18,PA,ho4,2187.4676553052354,True,False,True,11,0,-2,54.08216479469803,debit,True,0,generall_postal_code,39370.45702844766
-9.10133e+18_-1.4587e+18,DC,ho4,1279.8042715917982,True,False,False,13,1,-2,33.053403458331395,debit,True,3,generall_postal_code,12807.320479066853
-8.93946e+18_-4.8789e+18,NY,ho4,1157.3543968994165,False,False,False,6,0,1,40.155022884425485,credit,True,1,generall_postal_code,88850.91617818542
-8.9454e+18_-3.77919e+18,CA,ho4,1256.9415736557548,False,False,False,11,1,-2,63.11092389922038,debit,True,1,generall_postal_code,188299.65226740646
-8.93172e+18_1.81832e+18,NY,ho4,1589.4297438932426,True,False,False,12,4,-1,19.00134749458178,debit,True,-1,generall_postal_code,64868.97511967742
-8.92481e+18_9.18684e+18,TX,ho4,604.1325098001212,True,False,False,10,2,1,58.77403485094995,credit,True,-1,generall_postal_code,79243.78178247396
-9.06547e+18_-6.18277e+18,NV,ho4,3001.617396975135,True,False,True,12,1,-2,20.6467885720364,debit,True,3,generall_postal_code,32154.984320979434
-8.97298e+18_8.13655e+18,CA,ho4,2052.7704848167755,True,False,False,8,0,1,15.378555004890337,credit,True,0,generall_postal_code,55855.856190693485
-8.96441e+18_5.33357e+18,IL,ho4,1287.1942185713506,True,False,True,12,0,1,32.0284845748101,credit,True,2,generall_postal_code,40437.02543697472
-8.9275e+18_2.05857e+18,CA,ho4,1324.5532044712268,False,False,False,3,1,1,51.452145542527745,credit,True,2,generall_postal_code,63168.35982781108
-8.90783e+18_-4.07816e+17,CA,ho4,564.0258960964238,True,False,False,7,3,2,37.217149009110905,debit,True,-1,91302,123358.45127580948
-8.84569e+18_5.4146e+18,TX,ho4,1353.1372241845309,True,False,True,11,3,-2,15.95968759182901,debit,True,2,generall_postal_code,23065.43835285002
-8.90858e+18_-6.74808e+18,CA,ho4,2095.6571133214384,False,False,False,5,-1,-1,25.496379470648243,credit,True,-1,generall_postal_code,107984.44352742711
-9.04363e+18_-5.74864e+18,CA,ho4,1076.9220887428382,True,False,False,7,1,1,19.912678557961165,debit,True,-1,generall_postal_code,41789.62545052263
-8.95236e+18_-2.04897e+18,IL,ho4,429.83743860557354,True,False,True,9,2,1,29.187315082524478,debit,True,-1,generall_postal_code,56780.52747410316
-8.84755e+18_-7.62542e+18,NY,ho4,2577.8365171972346,True,False,False,-1,-1,-1,43.942758495273075,credit,True,2,generall_postal_code,254552.62900996022
-8.80102e+18_-6.33676e+18,NY,ho4,483.23206194639243,False,False,False,4,2,0,31.46174744587405,credit,True,2,generall_postal_code,47898.63156773424
-9.20488e+18_8.33094e+18,TX,ho4,1069.6623763068571,True,True,True,9,0,-2,33.24746010696888,debit,True,-1,generall_postal_code,108215.51521978203
-9.21065e+18_5.09639e+17,TX,ho4,1244.6423912420323,True,True,True,11,1,2,49.81273350794869,debit,True,1,generall_postal_code,91377.88918108062
-9.20954e+18_-5.67184e+18,CA,ho4,942.7598463599036,True,False,False,2,4,-1,37.90516804623743,credit,True,-1,generall_postal_code,12439.912441943648
-8.95396e+18_-7.28308e+18,NY,ho4,453.9826597456954,True,False,False,4,2,-1,31.296711408177423,debit,True,3,generall_postal_code,57578.624449693714
-9.04048e+18_5.27524e+18,IL,ho4,420.4204302365448,True,False,True,7,1,0,27.81696109095139,debit,True,2,generall_postal_code,55554.11410530541
-9.19562e+18_-8.21542e+18,TX,ho4,606.232391337207,True,True,False,9,0,-2,31.728752085469083,debit,True,1,generall_postal_code,-9998.148416725533
-9.10392e+18_-2.70344e+18,TX,ho4,1386.8677777536006,True,False,True,12,0,1,24.287203657615187,debit,True,-1,generall_postal_code,57550.711359881374
-9.16098e+18_1.28409e+17,NV,ho4,2712.5078083859157,False,False,True,13,3,-2,46.58955945988569,debit,True,3,generall_postal_code,49819.24225345065
-8.94471e+18_8.46459e+18,NY,ho4,1003.7728552684819,True,False,False,12,3,-1,46.8198490233042,credit,True,1,generall_postal_code,-4300.44165235541
-9.04966e+18_-7.30068e+18,NJ,ho4,1539.892854610644,True,False,True,4,1,-2,14.379374641856128,credit,True,0,generall_postal_code,116595.28428337231
-8.97768e+18_5.59695e+18,TX,ho4,446.1750464652913,False,False,True,10,2,-1,40.99013410482426,debit,True,1,77065,46479.58075403096
-9.1397e+18_2.43415e+18,CA,ho4,1991.797058942417,True,False,False,7,0,0,60.235442032372546,credit,True,2,generall_postal_code,78897.05746782859
-9.02547e+18_-1.99162e+18,TX,ho4,331.311260777758,True,True,True,11,0,1,50.42771329024964,debit,True,2,generall_postal_code,-9638.855605110213
-8.80768e+18_8.68236e+18,NJ,ho4,864.5797579354132,True,False,True,2,3,1,27.298574390586147,credit,True,0,generall_postal_code,36526.429599153606
-9.03197e+18_2.23094e+18,CA,ho4,1056.9296605978607,False,False,False,7,2,1,39.98646398814674,credit,True,2,generall_postal_code,110094.43100107081
-8.89337e+18_2.68648e+18,CA,ho4,1022.1804485867691,False,False,False,8,2,2,31.897886979138303,debit,True,1,generall_postal_code,230063.69713359792
-8.90892e+18_3.75943e+18,NY,ho4,901.2501468215835,True,False,False,1,2,1,22.605906010222256,credit,True,2,generall_postal_code,112155.81721034696
-8.9138e+18_7.95622e+18,CA,ho4,987.228793934097,True,False,False,8,1,-1,37.5732371722141,credit,True,2,generall_postal_code,93910.6693609508
-8.89649e+18_-6.83949e+18,TX,ho4,1106.2647400547025,True,False,True,10,1,0,40.981428807654254,debit,True,1,generall_postal_code,120197.78655105707
-9.00129e+18_2.76836e+18,NJ,ho3,3928.926724873334,True,True,True,7,3,-1,77.86966536652089,debit,True,1,generall_postal_code,50120.68722258332
-9.1397e+18_-1.8585e+18,NY,ho4,1377.49978550066,True,False,False,6,1,-2,29.22390151672205,debit,True,1,generall_postal_code,14265.796694269797
-8.94608e+18_-8.431e+18,WI,ho4,1143.515400714866,True,True,True,2,0,-2,32.44383951475819,debit,True,2,generall_postal_code,14072.351775517629
-8.89491e+18_5.00032e+18,IL,ho4,550.0562095601085,True,True,True,8,0,1,33.610139948316984,debit,True,2,generall_postal_code,67014.09998231073
-9.12353e+18_-7.20777e+18,CA,ho4,1516.1230151695556,True,True,False,2,2,0,38.30679774150735,debit,True,2,generall_postal_code,43448.49997100351
-8.79644e+18_-7.55545e+18,CA,ho4,1331.084301074723,False,False,False,11,2,0,25.64940477623029,debit,True,2,generall_postal_code,103048.07783812408
-9.05845e+18_5.72676e+18,CA,ho4,1216.2167865648403,False,False,False,9,0,1,22.891746110031523,debit,True,0,generall_postal_code,82120.72735775041
-9.18436e+18_2.12857e+18,NJ,ho4,803.4575017660009,True,False,True,6,5,1,27.33971864387091,credit,True,1,generall_postal_code,78963.25564342331
-9.01344e+18_-8.57926e+18,TX,ho4,2350.8583731541867,True,True,True,10,1,1,42.861424028230566,debit,True,1,generall_postal_code,70118.25333440404
-9.17044e+18_2.20008e+18,NY,ho4,1051.0829069927609,False,False,False,3,-1,1,39.4836570117292,debit,True,1,generall_postal_code,58795.99149560378
-8.89603e+18_9.60702e+17,CA,ho4,1008.404392734052,True,True,False,12,2,-2,31.126391168434573,credit,True,1,generall_postal_code,50725.62777214755
-8.96804e+18_-6.25461e+18,NY,ho4,420.96490247366114,True,True,False,4,2,-1,33.53008757859528,credit,True,1,generall_postal_code,1616.0982336627712
-8.90206e+18_-4.43613e+18,CA,ho4,1046.0637866683446,True,False,False,7,1,-2,28.540858290566245,debit,True,-1,generall_postal_code,81003.60019923183
-8.97273e+18_-1.56873e+17,CA,ho4,519.078553091447,True,False,False,4,0,0,28.78304174071549,credit,True,2,generall_postal_code,95781.66989009306
-8.97867e+18_-9.66827e+17,TX,ho4,1105.8616472785825,True,False,True,12,1,1,21.053371993317135,debit,True,1,generall_postal_code,122399.70308758967
-8.84592e+18_3.77826e+18,IL,ho4,805.6745764756613,True,False,True,5,1,3,39.761860956232404,debit,True,2,generall_postal_code,62035.81298371125
-9.01237e+18_-6.98263e+18,DC,ho4,829.2684947971266,True,False,True,8,0,0,39.66928172611753,debit,True,2,generall_postal_code,87082.31731104174
-8.84527e+18_4.73077e+18,TX,ho4,865.7532416088252,True,False,False,11,1,1,44.34542722790225,debit,True,1,generall_postal_code,14752.069155100966
-9.19523e+18_8.68208e+18,CA,ho4,1090.366282346522,True,False,False,2,2,0,43.877599495462995,credit,True,2,generall_postal_code,2740.842269173285
-9.22045e+18_-5.79638e+18,PA,ho4,1836.406994991019,False,False,True,11,0,-1,22.8121377388798,credit,True,3,generall_postal_code,8020.220230256244
-8.93749e+18_3.23694e+17,GA,ho4,1091.997744554985,True,False,True,10,0,-1,28.791968704006525,debit,True,1,generall_postal_code,-34486.92561073424
-9.0741e+18_-3.3935e+18,NY,ho4,443.67428359440265,True,False,False,5,0,-1,23.89566876851289,debit,True,1,generall_postal_code,54848.009880542646
-9.21461e+18_-8.99563e+17,NY,ho4,1157.67182611771,True,False,False,1,-1,0,24.211528382154444,debit,True,-1,generall_postal_code,86531.9905919169
-8.89604e+18_-2.98989e+17,TX,ho4,824.5996751031043,False,False,False,11,1,0,22.252828879808185,debit,True,1,generall_postal_code,66625.96319819771
-9.14785e+18_8.43341e+18,TX,ho4,1240.9739484737152,True,False,True,11,3,1,54.74374446176516,debit,True,-1,generall_postal_code,54924.27115790812
-8.94579e+18_-3.38091e+18,IL,ho4,325.5836940090737,True,False,False,9,2,-2,52.916165453070604,debit,True,0,generall_postal_code,66395.2121493188
-8.98495e+18_4.91622e+18,PA,ho4,2669.350454647866,True,True,False,11,2,-2,13.446405482325652,debit,True,2,generall_postal_code,-4876.8391626258235
-8.90426e+18_-2.55194e+18,CA,ho4,1671.4044974057404,True,False,False,11,3,-1,6.74543947850932,debit,True,2,generall_postal_code,10075.953695908342
-8.93294e+18_8.83692e+18,GA,ho4,1046.3778954051295,True,True,False,12,5,0,52.99900505757796,debit,True,0,generall_postal_code,60826.64118557271
-8.88373e+18_6.69429e+18,MD,ho4,1249.001370856122,True,False,False,9,-1,1,28.458886345646178,debit,True,0,generall_postal_code,77373.7903933044
-9.06265e+18_-8.55491e+18,TX,ho4,1137.8670586920575,False,False,True,10,0,1,35.066257817090865,debit,True,1,generall_postal_code,116419.84281848055
-9.19147e+18_-5.61396e+18,CA,ho4,597.7919000351577,True,False,False,6,3,0,41.1479585601418,debit,True,1,generall_postal_code,81356.18350533379
-8.80851e+18_4.31139e+18,MD,ho4,493.9787683368696,True,False,False,10,3,1,11.788020716127644,credit,True,1,generall_postal_code,81840.43383039637
-9.0039e+18_5.73108e+18,CA,ho4,1290.7231751436555,True,False,False,5,2,0,27.6133008520759,credit,True,0,generall_postal_code,72712.9187001205
-9.11007e+18_3.67922e+18,NY,ho4,925.4542476109154,True,False,False,4,0,-1,44.521463787239774,credit,True,0,generall_postal_code,86717.93210844774
-9.12939e+18_4.2535e+18,CA,ho4,1735.3884635064494,True,False,False,3,-1,0,38.150231451543036,credit,True,0,generall_postal_code,151687.40394365828
-9.11751e+18_1.19836e+18,MI,ho4,1226.458532531447,True,False,True,12,2,2,33.07874660560862,debit,True,1,generall_postal_code,92098.32849479954
-8.90537e+18_4.79786e+18,MD,ho3,3767.435130744224,True,True,True,10,4,1,57.81096221015312,debit,True,0,generall_postal_code,133349.95783204347
-9.0116e+18_8.88105e+18,CA,ho4,506.4704801251537,True,False,False,7,1,-1,30.472740522019986,credit,True,2,generall_postal_code,35730.056155629245
-8.84906e+18_3.34121e+18,CA,ho4,607.4802572368749,True,True,False,1,1,-2,21.897366587187562,debit,True,0,generall_postal_code,73469.08488067768
-8.88063e+18_2.64314e+18,NY,ho4,1442.8827850124385,True,True,False,3,2,1,23.74267316066876,credit,True,3,generall_postal_code,7678.838206495377
-9.07507e+18_2.37622e+18,CA,ho4,1270.3107521811298,True,False,False,2,1,0,42.49839795859813,debit,True,2,generall_postal_code,67043.90388105802
-9.19e+18_-1.68037e+18,CA,ho4,981.0166414718494,True,False,False,10,0,-1,39.67768543541002,debit,True,2,generall_postal_code,155983.8375664669
-9.11284e+18_9.11113e+18,NY,ho4,27.57417166173377,True,False,False,11,5,1,48.23107445509341,debit,True,0,generall_postal_code,45292.5958745477
-8.95504e+18_-5.60833e+18,GA,ho4,1304.3876569206468,True,False,True,12,1,-2,53.33803265127125,debit,True,2,generall_postal_code,105369.48634088012
-8.99298e+18_9.28188e+17,CA,ho4,596.0115012943534,True,False,False,10,2,-2,35.77074542690617,debit,True,2,generall_postal_code,90914.79185096936
-9.11462e+18_8.27598e+18,TX,ho4,356.4788890688196,False,True,True,11,3,0,14.166288709509592,debit,True,1,generall_postal_code,28204.491200752083
-9.04253e+18_1.69074e+18,IL,ho4,-115.72055991778791,True,True,True,7,2,-2,28.042730823352453,debit,True,-1,generall_postal_code,-28765.00268029813
-9.01186e+18_-6.81874e+18,CA,ho4,1031.5095984896004,True,False,False,8,4,-2,34.957089306708426,prepaid,True,-1,generall_postal_code,22445.46973381895
-8.81205e+18_5.58541e+18,TX,ho4,2102.403794728316,False,False,True,11,4,-1,44.72188902537337,debit,True,-1,generall_postal_code,60247.63705995372
-8.85383e+18_1.18657e+18,GA,ho4,2051.342312463463,True,True,True,11,0,-1,51.6973961537245,debit,True,2,generall_postal_code,87286.42944816913
-8.84098e+18_1.60021e+18,CA,ho4,828.0428158107693,True,False,False,8,2,1,30.811688971810945,debit,True,0,generall_postal_code,88466.22232328894
-8.81316e+18_6.20591e+18,CA,ho4,1061.559528336688,True,False,False,6,0,-1,17.718505719055255,debit,True,-1,generall_postal_code,43495.84332006633
-9.21281e+18_7.24985e+18,TX,ho4,731.8764565217405,True,False,True,7,0,-2,39.52305917875932,prepaid,True,2,generall_postal_code,101141.27175575047
-9.21975e+18_7.07604e+18,CA,ho4,1169.1562032296238,False,False,False,4,2,-1,35.6726663743288,debit,True,1,generall_postal_code,26041.845826428118
-8.97376e+18_-3.86199e+18,IL,ho4,713.7477672736493,True,False,True,7,1,0,22.572972401842108,debit,True,0,generall_postal_code,81029.61038047448
-9.02725e+18_-1.98966e+18,CA,ho4,1582.31547692456,True,False,False,6,3,1,34.967105527859474,debit,True,0,generall_postal_code,158423.334720644
-8.83363e+18_-1.61773e+17,CA,ho4,1051.340781600805,True,True,False,9,0,0,28.501893388889922,credit,True,1,generall_postal_code,17971.44143309967
-9.00726e+18_-2.61789e+18,NY,ho4,877.7776117604254,True,False,False,5,0,-2,43.27241199905892,debit,True,-1,generall_postal_code,44322.85165513943
-9.1853e+18_-1.64579e+18,OH,ho4,1584.3028449050257,True,False,True,11,1,-2,30.565426695436834,credit,True,2,generall_postal_code,54917.326867738695
-8.82213e+18_3.12656e+18,CA,ho4,1366.751817529656,True,False,False,0,0,1,24.32615210158067,credit,True,0,generall_postal_code,31490.53671485655
