,state,product,square_ft,has_fire_alarm,has_burglar_alarm,portable_electronics,coast,fire_housing_proximity,previous_policies,user_age,card_type,label,number_of_na,median_household_income
-8.93867e+18_6.36757e+18,NV,ho4,2990.0,True,False,0.0,-1,1,0,70.0,credit,False,2,33681.0
-9.06547e+18_-6.18277e+18,NV,ho4,2990.0,True,False,1.0,-1,1,0,40.0,debit,True,2,41333.0
-8.94207e+18_5.58434e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,21.0,debit,False,2,28229.0
-9.18809e+18_-2.12217e+18,NV,ho4,2990.0,True,False,0.0,-1,2,0,41.0,debit,False,2,56483.0
-8.82128e+18_-3.55766e+18,NV,ho4,2990.0,True,True,1.0,-1,2,0,49.0,debit,False,2,68479.0
-9.14928e+18_1.49568e+18,NV,ho4,2990.0,False,False,0.0,-1,1,0,20.0,debit,False,2,24023.0
-8.94224e+18_-1.78939e+18,NV,ho4,2990.0,True,False,0.0,-1,2,0,32.0,debit,False,2,39770.0
-8.98083e+18_-5.19315e+18,NV,ho4,2990.0,True,False,0.0,-1,2,0,53.0,credit,False,2,54051.0
-9.06014e+18_-1.65955e+18,NV,ho4,2990.0,True,False,1.0,-1,1,1,52.0,debit,False,2,31421.0
-9.07486e+18_-7.79912e+18,NV,ho4,2990.0,False,False,0.0,-1,1,0,21.0,debit,False,2,44602.0
-9.13584e+18_-7.60889e+18,NV,ho4,2990.0,True,False,0.0,-1,2,0,45.0,debit,False,2,46560.0
-9.03612e+18_6.05235e+18,NV,ho4,2990.0,True,False,1.0,-1,1,0,20.0,debit,False,2,44602.0
-9.08231e+18_-9.50921e+17,NV,ho4,2990.0,False,False,0.0,-1,1,1,36.0,debit,False,2,46451.0
-9.06361e+18_1.56004e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,28.0,debit,False,2,67477.0
-9.13122e+18_-3.68442e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,54.0,prepaid,False,2,32879.0
-9.21962e+18_-8.40209e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,22.0,debit,False,2,86078.0
-9.16471e+18_-5.91228e+18,NV,ho4,2990.0,False,False,0.0,-1,1,0,64.0,debit,False,2,41333.0
-8.88021e+18_-4.82324e+18,NV,ho4,2990.0,True,True,0.0,-1,2,0,29.0,credit,False,2,65337.0
-9.02079e+18_9.33406e+17,NV,ho4,2990.0,True,False,1.0,-1,2,1,22.0,debit,False,2,49122.0
-8.86155e+18_6.3561e+17,NV,ho4,2990.0,False,False,1.0,-1,2,0,25.0,debit,False,2,78792.0
-8.80553e+18_3.97568e+18,NV,ho4,2990.0,True,False,0.0,-1,2,0,20.0,debit,False,2,64616.0
-9.21183e+18_-3.85726e+18,NV,ho4,2990.0,True,False,0.0,-1,1,0,57.0,debit,False,2,24023.0
-9.02981e+18_6.96013e+18,NV,ho4,2990.0,True,False,1.0,-1,3,1,23.0,credit,False,2,77329.0
-8.82029e+18_-3.1561e+18,NV,ho4,2990.0,False,False,1.0,-1,2,0,31.0,debit,False,2,97240.0
-9.17668e+18_4.833e+17,NV,ho4,2990.0,False,False,1.0,-1,2,0,32.0,debit,False,2,39173.0
-8.94186e+18_6.86967e+18,NV,ho4,2990.0,False,False,1.0,-1,2,0,31.0,debit,False,2,67477.0
-9.05909e+18_8.4528e+18,NV,ho4,2990.0,False,False,1.0,-1,1,0,25.0,debit,False,2,44602.0
-8.98181e+18_8.27195e+18,NV,ho4,2990.0,False,False,0.0,-1,2,0,27.0,debit,False,2,32879.0
-9.11771e+18_1.45576e+18,NV,ho4,2990.0,False,False,0.0,-1,2,1,36.0,debit,False,2,60639.0
-9.21134e+18_-8.96253e+18,NV,ho4,2990.0,False,False,1.0,-1,2,0,27.0,debit,False,2,39770.0
-9.05658e+18_-7.93738e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,19.0,debit,False,2,63004.0
-9.15524e+18_-2.55365e+18,NV,ho4,2990.0,False,False,0.0,-1,1,0,20.0,debit,False,2,44602.0
-9.15238e+18_-3.30105e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,47.0,debit,False,2,48978.0
-9.21333e+18_-6.1601e+18,NV,ho4,2990.0,False,False,0.0,-1,2,1,70.0,debit,False,2,54051.0
-9.00849e+18_-7.14181e+18,NV,ho4,2990.0,True,False,1.0,-1,1,1,32.0,debit,False,2,55840.0
-9.02909e+18_7.93837e+16,NV,ho4,2990.0,True,True,0.0,-1,1,0,28.0,debit,False,2,67866.0
-9.21809e+18_6.67777e+18,NV,ho4,2990.0,True,False,0.0,-1,1,0,50.0,debit,False,2,31421.0
-9.02981e+18_3.40505e+17,NV,ho4,2990.0,True,False,1.0,-1,3,0,23.0,credit,False,2,77329.0
-9.21333e+18_-6.84777e+18,NV,ho4,2990.0,False,False,0.0,-1,2,0,69.0,debit,False,2,54051.0
-8.97511e+18_8.10582e+18,NV,ho4,2990.0,True,True,1.0,-1,2,2,31.0,credit,False,2,46875.0
-9.14578e+18_-6.79658e+18,NV,ho4,2990.0,True,False,1.0,-1,1,0,25.0,debit,False,2,67866.0
-9.14152e+18_-7.9336e+18,NV,ho4,2990.0,False,False,0.0,-1,1,0,26.0,debit,False,2,68538.0
-8.89082e+18_6.06468e+18,NV,ho4,2990.0,True,False,1.0,-1,2,1,23.0,debit,False,2,33202.0
-9.17388e+18_1.81308e+18,NV,ho4,2990.0,True,True,0.0,-1,2,0,46.0,credit,False,2,79846.0
-8.93905e+18_-7.70296e+17,NV,ho4,2990.0,False,False,0.0,-1,1,0,32.0,debit,False,2,41333.0
-9.16025e+18_3.81761e+17,NV,ho4,2990.0,True,False,0.0,-1,2,0,23.0,credit,False,2,28229.0
-9.18014e+18_1.66717e+18,NV,ho4,2990.0,False,False,1.0,-1,2,0,62.0,debit,False,2,62745.0
-9.1598e+18_7.38558e+18,NV,ho4,2990.0,True,True,1.0,-1,2,0,40.0,debit,False,2,39770.0
-9.01276e+18_6.36297e+18,NV,ho4,2990.0,True,True,1.0,-1,2,0,47.0,debit,False,2,52796.0
-9.08065e+18_-4.08103e+18,NV,ho4,2990.0,True,True,1.0,-1,2,0,29.0,debit,False,2,67477.0
-9.08972e+18_3.54908e+18,NV,ho4,2990.0,True,False,0.0,-1,2,0,30.0,debit,False,2,41267.0
-9.22138e+18_-7.59158e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,24.0,debit,False,2,64616.0
-9.025e+18_3.9786e+17,NV,ho4,2990.0,True,False,0.0,-1,2,0,20.0,debit,False,2,63004.0
-9.08231e+18_5.20158e+18,NV,ho4,2990.0,False,False,1.0,-1,1,0,36.0,debit,False,2,46451.0
-9.15201e+18_8.83303e+18,NV,ho4,2990.0,False,False,1.0,-1,2,0,32.0,credit,False,2,85924.0
-8.98448e+18_7.77772e+18,NV,ho4,2990.0,False,False,0.0,-1,2,0,58.0,debit,False,2,60075.0
-9.13751e+18_5.72314e+18,NV,ho4,2990.0,True,False,0.0,-1,2,0,34.0,credit,False,2,67477.0
-9.16377e+18_1.27911e+18,NV,ho4,2990.0,True,True,1.0,-1,2,0,33.0,debit,False,2,46560.0
-8.97167e+18_3.36218e+18,NV,ho4,2990.0,False,False,1.0,-1,1,0,34.0,debit,False,2,44602.0
-9.09158e+18_5.90616e+18,NV,ho4,2990.0,False,False,0.0,-1,1,0,58.0,debit,False,2,33681.0
-8.81895e+18_-8.95626e+18,NV,ho4,2990.0,True,True,1.0,-1,1,0,29.0,credit,False,2,34792.0
-8.93977e+18_2.80076e+18,NV,ho4,2990.0,True,False,0.0,-1,1,0,35.0,debit,False,2,24023.0
-9.03104e+18_-3.07283e+18,NV,ho4,2990.0,True,True,1.0,-1,2,1,70.0,debit,False,2,46560.0
-8.90608e+18_-4.73903e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,27.0,debit,False,2,35395.0
-8.85658e+18_2.5852e+18,NV,ho4,2990.0,True,True,1.0,-1,2,0,48.0,debit,False,2,54051.0
-8.93923e+18_-4.56093e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,31.0,debit,False,2,32879.0
-8.92456e+18_4.91852e+18,NV,ho4,2990.0,True,False,1.0,-1,1,0,50.0,debit,False,3,33681.0
-8.81916e+18_-5.06167e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,20.0,credit,False,2,61116.0
-8.91899e+18_-3.86098e+18,NV,ho4,2990.0,True,True,1.0,-1,2,0,29.0,debit,False,2,68769.0
-8.98229e+18_7.54568e+18,NV,ho4,2990.0,False,False,1.0,-1,1,0,26.0,debit,False,2,34792.0
-8.88099e+18_7.13066e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,19.0,debit,False,2,33202.0
-8.95041e+18_1.16696e+18,NV,ho4,2990.0,True,False,0.0,-1,2,0,29.0,credit,False,2,52082.0
-9.17229e+18_-4.91281e+18,NV,ho4,2990.0,False,False,0.0,-1,2,0,26.0,debit,False,2,68479.0
-9.03875e+18_1.33924e+18,NV,ho4,2990.0,True,False,0.0,-1,2,0,39.0,credit,False,2,33202.0
-8.89399e+18_-7.09133e+18,NV,ho3,2990.0,True,False,1.0,-1,2,0,61.0,debit,False,1,73375.0
-8.83125e+18_-8.78156e+18,NV,ho4,2990.0,True,False,1.0,-1,2,1,19.0,debit,False,2,48978.0
-9.20187e+18_-7.7532e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,22.0,debit,False,2,54051.0
-9.17938e+18_-8.31128e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,24.0,debit,False,2,32879.0
-9.11181e+18_-1.60886e+18,NV,ho4,2990.0,True,False,0.0,-1,1,0,66.0,debit,False,2,44602.0
-8.95235e+18_6.38398e+18,NV,ho4,2990.0,False,False,1.0,-1,2,0,37.0,debit,False,2,54051.0
-8.93656e+18_-2.91057e+18,NV,ho4,2990.0,True,False,0.0,-1,2,1,34.0,debit,False,2,68479.0
-8.92732e+18_-7.57005e+18,NV,ho4,2990.0,False,False,1.0,-1,2,0,19.0,credit,False,2,68769.0
-8.84702e+18_-9.18501e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,21.0,debit,False,2,62745.0
-9.17367e+18_-4.18714e+18,NV,ho4,2990.0,True,False,1.0,-1,3,0,71.0,credit,False,2,86815.0
-9.05872e+18_7.17238e+18,NV,ho4,2990.0,False,False,1.0,-1,1,0,50.0,debit,False,2,44602.0
-9.00427e+18_1.92199e+17,NV,ho4,2990.0,False,False,0.0,-1,2,0,24.0,credit,False,2,68479.0
-9.15238e+18_5.35803e+17,NV,ho4,2990.0,True,False,1.0,-1,4,1,47.0,debit,False,2,73470.0
-9.03047e+18_-8.45416e+18,NV,ho4,2990.0,True,False,0.0,-1,2,0,26.0,debit,False,2,39770.0
-8.79998e+18_2.85564e+18,NV,ho4,2990.0,True,False,1.0,-1,1,0,42.0,debit,False,2,44602.0
-8.84748e+18_-8.6904e+18,NV,ho4,2990.0,True,False,0.0,-1,2,0,22.0,debit,False,2,32879.0
-9.15201e+18_1.4263e+18,NV,ho4,2990.0,False,False,1.0,-1,2,1,33.0,credit,False,2,85924.0
-8.92462e+18_1.35103e+17,NV,ho4,2990.0,True,True,0.0,-1,1,0,22.0,credit,False,2,46451.0
-9.00374e+18_-3.41682e+18,NV,ho4,2990.0,False,False,0.0,-1,2,0,37.0,debit,False,2,73375.0
-8.91866e+18_1.08986e+17,NV,ho4,2990.0,True,False,1.0,-1,2,0,20.0,debit,False,2,39061.0
-9.06401e+18_-7.41483e+18,NV,ho4,2990.0,False,False,1.0,-1,1,0,44.0,debit,False,2,44947.0
-9.10098e+18_6.81654e+18,NV,ho4,2990.0,True,False,1.0,-1,4,1,43.0,credit,False,2,41726.0
-9.0773e+18_-2.76593e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,30.0,debit,False,2,52796.0
-8.95678e+18_1.44187e+18,NV,ho4,2990.0,False,False,0.0,-1,2,0,34.0,debit,False,2,52082.0
-9.10098e+18_2.90563e+18,NV,ho4,2990.0,True,False,1.0,-1,4,0,42.0,credit,False,2,41726.0
-9.14265e+18_8.30558e+17,NV,ho4,2990.0,True,False,1.0,-1,1,1,36.0,credit,False,2,84051.0
-9.16002e+18_8.20495e+18,NV,ho4,2990.0,True,True,1.0,-1,2,0,32.0,credit,False,2,39770.0
-8.85601e+18_-7.28773e+18,NV,ho4,2990.0,True,False,0.0,-1,2,0,30.0,credit,False,2,39061.0
-9.07839e+18_-7.44324e+18,NV,ho4,2990.0,True,False,0.0,-1,2,0,35.0,debit,False,2,68479.0
-8.88965e+18_-7.54623e+18,NV,ho4,2990.0,False,False,1.0,-1,2,1,23.0,debit,False,2,28229.0
-8.80635e+18_-6.78449e+18,NV,ho4,2990.0,True,False,0.0,-1,2,0,38.0,debit,False,2,64616.0
-8.86647e+18_-5.12407e+18,NV,ho4,2990.0,True,False,0.0,-1,1,0,25.0,debit,False,2,34792.0
-8.8911e+18_9.35097e+17,NV,ho4,2990.0,True,False,1.0,-1,2,0,33.0,debit,False,2,68479.0
-9.11221e+18_-1.77605e+18,NV,ho4,2990.0,False,False,1.0,-1,2,0,48.0,debit,False,2,68769.0
-8.92986e+18_-9.19735e+18,NV,ho4,2990.0,True,True,0.0,-1,2,0,23.0,credit,False,2,79846.0
-8.92908e+18_7.47485e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,33.0,debit,False,2,39173.0
-8.90072e+18_4.36245e+18,NV,ho4,2990.0,True,False,1.0,-1,1,0,43.0,debit,False,2,65485.0
-8.98195e+18_3.44497e+18,NV,ho4,2990.0,True,False,0.0,-1,1,0,45.0,credit,False,2,34792.0
-9.09919e+18_-2.79443e+18,NV,ho4,2990.0,False,True,0.0,-1,2,0,37.0,debit,False,2,52796.0
-9.06989e+18_-3.15155e+18,NV,ho4,2990.0,True,False,1.0,-1,3,0,20.0,debit,False,2,57348.0
-9.06003e+18_-3.35383e+18,NV,ho4,2990.0,True,True,1.0,-1,2,0,46.0,debit,False,2,54216.0
-9.08558e+18_-7.57809e+18,NV,ho4,2990.0,True,False,1.0,-1,2,1,23.0,debit,False,2,39061.0
-9.01324e+18_7.76409e+18,NV,ho4,2990.0,False,False,1.0,-1,2,0,25.0,debit,False,2,32879.0
-8.99575e+18_7.73024e+17,NV,ho4,2990.0,False,False,1.0,-1,1,0,25.0,debit,False,2,41333.0
-8.85636e+18_-3.35362e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,40.0,debit,False,2,60639.0
-9.04226e+18_-7.24949e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,27.0,credit,False,2,61116.0
-8.98163e+18_-4.84761e+18,NV,ho4,2990.0,True,False,1.0,-1,1,0,32.0,debit,False,2,65485.0
-8.86289e+18_4.61155e+18,NV,ho4,2990.0,False,False,0.0,-1,2,0,40.0,debit,False,2,46560.0
-9.18781e+18_3.4079e+18,NV,ho4,2990.0,False,False,0.0,-1,2,0,25.0,credit,False,2,79026.0
-9.20745e+18_8.94159e+18,NV,ho4,2990.0,False,False,0.0,-1,2,0,25.0,debit,False,2,32879.0
-9.21343e+18_1.90838e+18,NV,ho4,2990.0,True,False,1.0,-1,2,0,30.0,debit,False,2,39173.0
-8.85287e+18_6.67105e+18,NY,ho4,800.0,True,False,0.0,3.0,1,0,21.0,debit,False,2,48495.0
-9.00037e+18_-8.27278e+18,NY,ho4,700.0,True,False,0.0,1.0,1,0,39.0,credit,False,2,116446.0
-8.80678e+18_2.65279e+18,NY,ho4,800.0,True,False,0.0,4.0,1,0,29.0,credit,False,1,47170.0
-9.14608e+18_-2.07803e+18,NY,ho4,400.0,True,False,0.0,5.0,1,0,36.0,credit,False,1,99063.0
-8.86889e+18_5.94817e+18,NY,ho4,700.0,True,False,0.0,1.0,1,1,40.0,credit,False,1,116446.0
-9.07785e+18_7.5655e+18,NY,ho4,800.0,True,False,0.0,2.0,1,0,21.0,credit,False,1,60521.0
-9.19945e+18_6.7897e+18,NY,ho4,800.0,True,False,0.0,4.0,1,0,34.0,credit,False,1,41890.0
-8.87793e+18_7.79446e+18,NY,ho4,800.0,True,False,0.0,10.0,1,0,25.0,debit,False,1,46519.0
-9.21246e+18_-3.22734e+18,NY,ho4,800.0,True,False,0.0,2.0,1,0,41.0,credit,False,1,99085.0
-9.16219e+18_-7.01094e+18,NY,ho4,800.0,True,False,0.0,2.0,1,1,23.0,debit,False,1,60436.0
-8.90623e+18_-4.15603e+18,NY,ho4,826.0,False,False,0.0,3.0,1,1,32.0,credit,False,1,123208.0
-9.14e+18_2.64958e+18,NY,ho4,800.0,True,False,0.0,30.0,3,0,24.0,debit,False,2,46712.0
-9.12685e+18_-8.64442e+18,NY,ho6,800.0,True,False,0.0,4.0,1,0,44.0,credit,False,0,56863.0
-8.82925e+18_4.6046e+18,NY,ho4,800.0,True,False,0.0,4.0,1,0,30.0,credit,False,1,107861.0
-8.85206e+18_-6.02069e+17,NY,ho4,800.0,False,False,0.0,2.0,1,0,26.0,credit,False,1,34015.0
-8.85461e+18_-5.02563e+18,NY,ho4,800.0,True,False,0.0,3.0,1,0,27.0,credit,False,1,119203.0
-9.21804e+18_-8.54956e+18,NY,ho4,550.0,True,False,0.0,4.0,1,0,25.0,credit,False,1,109250.0
-8.89658e+18_-6.51563e+18,NY,ho4,800.0,False,False,0.0,2.0,1,0,26.0,debit,False,1,99085.0
-9.09496e+18_6.90491e+18,NY,ho4,800.0,False,False,0.0,2.0,1,0,28.4,credit,False,3,35449.0
-9.05105e+18_7.33177e+18,NY,ho4,800.0,True,False,0.0,2.0,1,0,30.0,debit,False,2,60725.0
-8.96386e+18_-8.38987e+18,NY,ho4,800.0,False,False,0.0,3.0,1,0,22.0,debit,False,2,54349.0
-8.98553e+18_-4.7726e+18,NY,ho4,800.0,True,False,0.0,4.0,1,0,34.0,debit,False,2,53044.0
-8.8965e+18_-5.52983e+18,NY,ho4,800.0,False,False,0.0,5.0,1,0,32.0,credit,False,2,51269.0
-8.87499e+18_-1.87565e+18,NY,ho4,800.0,True,False,0.0,3.0,1,0,45.0,debit,False,1,119203.0
-8.87355e+18_-4.54332e+18,NY,ho3,1732.0,True,False,0.0,3.0,1,0,36.0,credit,False,1,68460.0
-8.80215e+18_4.15018e+18,NY,ho4,900.0,True,False,0.0,3.0,1,1,25.0,debit,False,1,66113.0
-8.8553e+18_-5.71145e+18,NY,ho4,800.0,True,False,0.0,15.0,4,0,23.0,debit,False,1,64645.0
-9.12397e+18_-6.55798e+18,NY,ho4,900.0,True,False,0.0,4.0,1,0,37.0,credit,False,1,66113.0
-9.11007e+18_-8.00281e+18,NY,ho4,1280.0,True,False,0.0,3.0,1,1,33.0,credit,False,1,115084.0
-8.87706e+18_1.42067e+18,NY,ho4,1280.0,True,False,0.0,3.0,1,0,30.0,credit,False,1,115084.0
-9.04731e+18_3.39334e+18,NY,ho6,650.0,True,False,0.0,4.0,1,1,35.0,credit,False,1,126107.0
-8.96551e+18_-8.26472e+18,NY,ho4,800.0,True,False,0.0,0.0,1,0,21.0,credit,False,1,154213.0
-9.1745e+18_4.75567e+18,NY,ho4,826.0,False,False,0.0,3.0,1,0,31.0,credit,False,2,123208.0
-9.13151e+18_6.65706e+17,NY,ho4,800.0,False,False,0.0,3.0,1,0,31.0,debit,False,2,51926.0
-9.1742e+18_5.0586e+18,NY,ho4,491.0,False,False,0.0,3.0,1,0,25.0,credit,False,2,85221.0
-9.06468e+18_-1.18014e+18,NY,ho4,1325.0,True,False,0.0,1.0,1,0,35.0,debit,False,1,116893.0
-8.88704e+18_2.28695e+18,NY,ho4,800.0,True,False,0.0,2.0,1,0,35.0,credit,False,1,35449.0
-9.12441e+18_9.0183e+18,NY,ho4,800.0,True,True,0.0,3.0,1,0,36.0,debit,False,1,56025.0
-8.97726e+18_2.99693e+18,NY,ho4,800.0,False,False,0.0,2.0,1,0,26.0,credit,False,1,127973.0
-9.03781e+18_-5.03388e+17,NY,ho4,800.0,True,False,0.0,3.0,1,0,31.0,credit,False,1,129594.0
-9.0677e+18_-7.4027e+18,NY,ho4,800.0,True,True,0.0,2.0,1,0,54.0,credit,False,1,99085.0
-9.1039e+18_6.53441e+18,NY,ho4,2000.0,True,False,0.0,4.0,1,2,28.0,debit,False,1,78287.0
-8.93309e+18_-4.2419e+17,NY,ho4,800.0,False,False,0.0,4.0,1,0,24.0,debit,False,1,47189.0
-8.83854e+18_-8.07572e+18,NY,ho4,550.0,True,False,0.0,4.0,1,0,25.0,credit,False,3,109250.0
-8.91316e+18_-6.94594e+18,NY,ho4,1325.0,True,False,0.0,2.0,1,1,29.0,credit,False,2,116893.0
-9.166e+18_4.5947e+18,NY,ho4,550.0,True,False,0.0,4.0,1,0,23.0,credit,False,1,109250.0
-9.20833e+18_4.5822e+18,NY,ho4,745.0,True,True,0.0,2.0,1,0,24.0,credit,False,1,79013.0
-8.99127e+18_-3.13085e+18,NY,ho4,800.0,True,False,0.0,3.0,1,0,29.0,credit,True,1,56025.0
-9.21038e+18_-8.69338e+18,NY,ho6,810.0,True,False,0.0,3.0,1,0,28.0,credit,False,0,64152.0
-9.106e+18_-9.09045e+18,NY,ho4,1143.5,True,False,0.0,4.0,1,0,26.0,credit,False,2,123951.0
-9.13828e+18_4.88682e+18,NY,ho4,800.0,True,False,0.0,3.0,1,0,37.0,credit,False,2,119203.0
-9.03963e+18_7.54372e+18,NY,ho4,800.0,True,False,0.0,2.0,1,0,26.0,credit,False,2,127973.0
-9.1999e+18_-5.66638e+18,NY,ho4,800.0,True,False,0.0,3.0,1,0,28.0,credit,False,2,104441.0
-9.03559e+18_-2.31438e+18,NY,ho4,2000.0,True,False,0.0,4.0,1,0,34.0,credit,False,1,78287.0
-9.15073e+18_-6.64168e+18,NY,ho4,705.0,False,False,0.0,3.0,1,0,32.0,credit,False,1,79013.0
-8.92079e+18_5.75313e+18,NY,ho4,650.0,True,False,0.0,4.0,1,0,30.0,credit,False,1,133208.0
-8.87355e+18_3.39398e+18,NY,ho3,1732.0,True,False,0.0,3.0,1,1,37.0,credit,False,1,68460.0
-8.9842e+18_7.76287e+18,NY,ho4,800.0,False,False,0.0,3.0,1,0,24.0,debit,False,1,119203.0
-9.08293e+18_-6.02646e+18,NY,ho4,800.0,True,True,0.0,4.0,1,0,26.0,credit,False,1,124322.0
-8.96184e+18_1.72724e+18,NY,ho4,800.0,True,False,0.0,4.0,1,0,31.0,credit,False,1,34122.0
-8.80844e+18_8.47548e+18,NY,ho4,1100.0,True,False,0.0,2.0,1,0,34.0,credit,False,1,111937.0
-9.06659e+18_4.67345e+17,NY,ho4,800.0,True,False,0.0,3.0,1,0,33.0,credit,False,1,60521.0
-9.06191e+18_7.45608e+18,NY,ho4,800.0,True,False,0.0,4.0,1,0,35.0,credit,False,1,82352.0
-8.85796e+18_1.04764e+18,NY,ho4,800.0,True,True,0.0,3.0,1,0,23.0,debit,False,1,60521.0
-9.17146e+18_-1.51961e+17,NY,ho4,1750.0,True,False,0.0,2.0,1,0,22.0,debit,False,1,106056.0
-8.8216e+18_-5.98555e+17,NY,ho4,650.0,True,False,0.0,4.0,1,0,29.0,debit,False,1,126107.0
-9.17403e+18_3.9202e+18,NY,ho4,750.0,True,False,0.0,3.0,1,1,33.0,debit,False,1,123842.0
-8.80242e+18_2.0057e+18,NY,ho4,800.0,False,False,0.0,2.0,1,0,44.0,credit,False,1,65932.0
-8.9348e+18_-6.66591e+18,NY,ho4,1900.0,True,False,0.0,10.0,1,0,39.0,credit,False,1,58881.0
-9.15471e+18_-6.59846e+18,NY,ho4,800.0,True,False,0.0,2.0,1,1,27.0,credit,False,2,104561.0
-9.02956e+18_3.14677e+18,NY,ho4,800.0,False,False,0.0,0.0,1,0,24.0,credit,False,1,154213.0
-9.15471e+18_4.3805e+17,NY,ho4,800.0,True,False,0.0,2.0,1,0,26.0,credit,False,2,104561.0
-9.07006e+18_-1.74896e+18,NY,ho4,400.0,True,False,0.0,5.0,1,0,28.0,credit,False,2,99063.0
-9.18931e+18_-2.35093e+18,NY,ho4,1632.0,False,False,0.0,30.0,4,0,34.0,credit,False,2,106701.0
-8.96804e+18_-6.25461e+18,NY,ho4,800.0,True,True,0.0,4.0,1,0,24.0,credit,True,1,47170.0
-9.07938e+18_-7.41974e+18,NY,ho4,800.0,True,False,0.0,20.0,2,0,22.0,debit,False,1,50551.0
-8.82385e+18_-5.26444e+18,NY,ho4,800.0,True,False,0.0,20.0,4,0,53.0,credit,False,1,100472.0
-9.04966e+18_-4.49382e+18,NY,ho4,800.0,False,False,0.0,2.0,1,1,34.0,credit,False,1,60436.0
-8.99029e+18_-3.58497e+18,NY,ho4,800.0,True,False,0.0,3.0,1,0,23.0,debit,False,1,56025.0
-9.11113e+18_-4.26598e+17,NY,ho4,800.0,True,False,0.0,3.0,1,1,25.0,credit,False,1,60521.0
-9.15472e+18_3.15127e+18,NY,ho4,1750.0,True,False,0.0,1.0,1,1,33.0,credit,False,1,106056.0
-9.07299e+18_3.8976e+18,NY,ho4,800.0,True,False,0.0,2.0,1,0,45.0,credit,False,1,127973.0
-8.96059e+18_-2.00747e+18,NY,ho4,800.0,True,False,0.0,3.0,1,0,26.0,credit,False,1,82352.0
-8.94046e+18_8.94387e+18,NY,ho3,1879.0,True,False,0.0,0.0,5,0,54.0,debit,False,0,81352.0
-9.20008e+18_7.54442e+18,NY,ho4,800.0,True,False,0.0,3.0,1,0,22.0,credit,False,1,82352.0
-8.83914e+18_-7.91151e+18,NY,ho4,800.0,True,False,0.0,4.0,1,0,28.0,credit,False,1,34122.0
-9.09831e+18_-3.75342e+18,NY,ho4,550.0,True,False,0.0,3.0,1,1,25.0,credit,False,1,109250.0
-9.01142e+18_8.9089e+18,NY,ho4,800.0,True,False,0.0,1.0,1,1,27.0,credit,False,1,85032.0
-8.95396e+18_4.31189e+18,NY,ho4,800.0,True,False,0.0,2.0,1,0,32.0,debit,False,2,45536.0
-8.85605e+18_2.64489e+18,NY,ho4,650.0,True,False,0.0,4.0,1,0,34.0,credit,True,2,126107.0
-9.17137e+18_-7.41318e+18,NY,ho4,800.0,True,False,0.0,20.0,4,0,35.0,debit,False,2,77159.0
-9.00686e+18_6.55067e+18,NY,ho4,2000.0,True,False,0.0,4.0,1,0,34.0,debit,False,2,78287.0
-9.09726e+18_-7.14783e+18,NY,ho4,800.0,True,False,0.0,1.0,1,0,28.0,credit,False,1,42559.0
-8.80514e+18_1.06841e+18,NY,ho4,800.0,True,False,0.0,1.0,1,0,30.0,debit,False,1,55847.0
-9.06493e+18_-7.47581e+18,NY,ho4,745.0,True,True,0.0,2.0,1,0,36.0,credit,False,1,79013.0
-8.91701e+18_6.25746e+18,NY,ho4,800.0,True,False,0.0,30.0,4,0,27.0,credit,False,1,51159.0
-9.19869e+18_-4.4898e+18,NY,ho4,800.0,True,False,0.0,3.0,1,0,50.0,debit,False,1,60521.0
-8.9262e+18_4.80059e+18,NY,ho4,491.0,True,False,0.0,3.0,1,0,25.0,credit,False,1,85221.0
-9.06637e+18_-2.34426e+18,NY,ho4,800.0,True,False,0.0,2.0,1,1,28.0,debit,False,2,60725.0
-9.11894e+18_4.22985e+18,NY,ho4,800.0,True,False,0.0,3.0,1,0,42.0,debit,False,1,38370.0
-9.05204e+18_1.52149e+18,NY,ho4,800.0,False,False,0.0,0.0,1,0,27.0,debit,False,1,38924.0
-8.97436e+18_-7.5013e+18,NY,ho4,400.0,True,False,0.0,4.0,1,0,31.0,credit,False,1,99063.0
-9.13151e+18_-2.97412e+17,NY,ho4,800.0,False,False,0.0,3.0,1,1,32.0,debit,False,2,51926.0
-9.08563e+18_-2.8318e+17,NY,ho4,800.0,False,False,0.0,3.0,1,0,29.0,credit,True,1,48495.0
